Dates,Canadian Dollar ($CADUSD) - Rate Value,Canada Prime Rate (%PRC1) - Rate Value,United States Prime Rate - Rate Value,Prime Rate Difference,Prime Rate Difference Percentage
1985-01-21,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-01-22,1.32,11.0,10.5,0.5,-0.045454545454545414
1985-01-23,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-01-24,1.32,11.0,10.5,0.5,-0.045454545454545414
1985-01-25,1.32,11.0,10.5,0.5,-0.045454545454545414
1985-01-28,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-01-29,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-01-30,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-01-31,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-02-01,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-02-04,1.33,11.0,10.5,0.5,-0.045454545454545414
1985-02-05,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-06,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-07,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-08,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-11,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-13,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-14,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-15,1.34,11.0,10.5,0.5,-0.045454545454545414
1985-02-19,1.35,11.0,10.5,0.5,-0.045454545454545414
1985-02-20,1.35,11.0,10.5,0.5,-0.045454545454545414
1985-02-21,1.37,11.5,10.5,1.0,-0.08695652173913049
1985-02-22,1.39,11.5,10.5,1.0,-0.08695652173913049
1985-02-25,1.4,11.5,10.5,1.0,-0.08695652173913049
1985-02-26,1.4,11.5,10.5,1.0,-0.08695652173913049
1985-02-27,1.38,11.5,10.5,1.0,-0.08695652173913049
1985-02-28,1.38,11.5,10.5,1.0,-0.08695652173913049
1985-03-01,1.39,11.5,10.5,1.0,-0.08695652173913049
1985-03-04,1.4,11.5,10.5,1.0,-0.08695652173913049
1985-03-05,1.4,11.5,10.5,1.0,-0.08695652173913049
1985-03-06,1.4,11.5,10.5,1.0,-0.08695652173913049
1985-03-07,1.4,11.75,10.5,1.25,-0.1063829787234043
1985-03-08,1.4,11.75,10.5,1.25,-0.1063829787234043
1985-03-11,1.39,11.75,10.5,1.25,-0.1063829787234043
1985-03-12,1.39,11.75,10.5,1.25,-0.1063829787234043
1985-03-13,1.39,11.75,10.5,1.25,-0.1063829787234043
1985-03-14,1.39,11.75,10.5,1.25,-0.1063829787234043
1985-03-15,1.39,11.75,10.5,1.25,-0.1063829787234043
1985-03-18,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-19,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-20,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-21,1.37,11.75,10.5,1.25,-0.1063829787234043
1985-03-22,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-25,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-26,1.38,11.75,10.5,1.25,-0.1063829787234043
1985-03-27,1.37,11.75,10.5,1.25,-0.1063829787234043
1985-03-28,1.37,11.5,10.5,1.0,-0.08695652173913049
1985-03-29,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-01,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-02,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-03,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-04,1.38,11.25,10.5,0.75,-0.06666666666666665
1985-04-08,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-09,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-10,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-11,1.37,11.25,10.5,0.75,-0.06666666666666665
1985-04-12,1.36,11.0,10.5,0.5,-0.045454545454545414
1985-04-15,1.36,11.0,10.5,0.5,-0.045454545454545414
1985-04-16,1.36,11.0,10.5,0.5,-0.045454545454545414
1985-04-17,1.36,11.0,10.5,0.5,-0.045454545454545414
1985-04-18,1.35,11.0,10.5,0.5,-0.045454545454545414
1985-04-19,1.35,10.75,10.5,0.25,-0.023255813953488413
1985-04-22,1.35,10.75,10.5,0.25,-0.023255813953488413
1985-04-23,1.36,10.75,10.5,0.25,-0.023255813953488413
1985-04-24,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-04-25,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-04-26,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-04-29,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-04-30,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-01,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-02,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-03,1.38,10.75,10.5,0.25,-0.023255813953488413
1985-05-06,1.38,10.75,10.5,0.25,-0.023255813953488413
1985-05-07,1.38,10.75,10.5,0.25,-0.023255813953488413
1985-05-08,1.39,10.75,10.5,0.25,-0.023255813953488413
1985-05-09,1.38,10.75,10.5,0.25,-0.023255813953488413
1985-05-10,1.38,10.75,10.5,0.25,-0.023255813953488413
1985-05-13,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-14,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-15,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-16,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-17,1.37,10.75,10.5,0.25,-0.023255813953488413
1985-05-21,1.37,10.75,10.0,0.75,-0.06976744186046513
1985-05-22,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-05-23,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-05-24,1.38,10.5,10.0,0.5,-0.04761904761904767
1985-05-28,1.38,10.5,10.0,0.5,-0.04761904761904767
1985-05-29,1.38,10.5,10.0,0.5,-0.04761904761904767
1985-05-30,1.38,10.5,10.0,0.5,-0.04761904761904767
1985-05-31,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-03,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-04,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-05,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-06,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-07,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-10,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-11,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-12,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-13,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-14,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-17,1.37,10.5,10.0,0.5,-0.04761904761904767
1985-06-18,1.37,10.5,9.5,1.0,-0.09523809523809523
1985-06-19,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-06-20,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-06-21,1.37,10.5,9.5,1.0,-0.09523809523809523
1985-06-24,1.37,10.5,9.5,1.0,-0.09523809523809523
1985-06-25,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-06-26,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-06-27,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-06-28,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-07-02,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-07-03,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-07-08,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-07-09,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-10,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-11,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-12,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-15,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-16,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-17,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-18,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-19,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-22,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-23,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-24,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-25,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-26,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-29,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-30,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-07-31,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-08-01,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-08-02,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-08-06,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-07,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-08,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-09,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-12,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-13,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-14,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-15,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-08-16,1.35,10.5,9.5,1.0,-0.09523809523809523
1985-08-19,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-20,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-21,1.36,10.5,9.5,1.0,-0.09523809523809523
1985-08-22,1.35,10.25,9.5,0.75,-0.07317073170731703
1985-08-23,1.35,10.25,9.5,0.75,-0.07317073170731703
1985-08-26,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-08-27,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-08-28,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-08-29,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-08-30,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-03,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-04,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-05,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-06,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-09,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-10,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-11,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-12,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-13,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-16,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-17,1.38,10.25,9.5,0.75,-0.07317073170731703
1985-09-18,1.38,10.25,9.5,0.75,-0.07317073170731703
1985-09-19,1.38,10.25,9.5,0.75,-0.07317073170731703
1985-09-20,1.38,10.25,9.5,0.75,-0.07317073170731703
1985-09-23,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-09-24,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-09-25,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-09-26,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-09-27,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-09-30,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-10-01,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-10-02,1.36,10.25,9.5,0.75,-0.07317073170731703
1985-10-03,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-10-04,1.37,10.25,9.5,0.75,-0.07317073170731703
1985-10-07,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-08,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-09,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-10,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-11,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-15,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-16,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-17,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-18,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-21,1.36,10.0,9.5,0.5,-0.050000000000000044
1985-10-22,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-23,1.36,10.0,9.5,0.5,-0.050000000000000044
1985-10-24,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-25,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-28,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-29,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-30,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-10-31,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-11-01,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-11-04,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-11-05,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-11-06,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-07,1.37,10.0,9.5,0.5,-0.050000000000000044
1985-11-08,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-12,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-13,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-14,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-15,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-18,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-19,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-20,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-21,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-22,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-25,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-26,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-11-27,1.38,10.0,9.5,0.5,-0.050000000000000044
1985-12-02,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-03,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-04,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-05,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-06,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-09,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-10,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-11,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-12,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-13,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-16,1.39,10.0,9.5,0.5,-0.050000000000000044
1985-12-17,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-18,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-19,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-20,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-23,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-27,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-30,1.4,10.0,9.5,0.5,-0.050000000000000044
1985-12-31,1.4,10.0,9.5,0.5,-0.050000000000000044
1986-01-02,1.4,10.0,9.5,0.5,-0.050000000000000044
1986-01-03,1.4,10.0,9.5,0.5,-0.050000000000000044
1986-01-06,1.41,10.0,9.5,0.5,-0.050000000000000044
1986-01-07,1.4,10.5,9.5,1.0,-0.09523809523809523
1986-01-08,1.4,10.5,9.5,1.0,-0.09523809523809523
1986-01-09,1.4,10.5,9.5,1.0,-0.09523809523809523
1986-01-10,1.39,10.5,9.5,1.0,-0.09523809523809523
1986-01-13,1.4,10.5,9.5,1.0,-0.09523809523809523
1986-01-14,1.4,11.0,9.5,1.5,-0.13636363636363635
1986-01-15,1.41,11.0,9.5,1.5,-0.13636363636363635
1986-01-16,1.4,11.0,9.5,1.5,-0.13636363636363635
1986-01-17,1.4,11.0,9.5,1.5,-0.13636363636363635
1986-01-21,1.41,11.0,9.5,1.5,-0.13636363636363635
1986-01-22,1.4,11.0,9.5,1.5,-0.13636363636363635
1986-01-23,1.41,11.0,9.5,1.5,-0.13636363636363635
1986-01-24,1.41,11.0,9.5,1.5,-0.13636363636363635
1986-01-27,1.42,11.0,9.5,1.5,-0.13636363636363635
1986-01-28,1.42,11.0,9.5,1.5,-0.13636363636363635
1986-01-29,1.42,11.0,9.5,1.5,-0.13636363636363635
1986-01-30,1.42,11.0,9.5,1.5,-0.13636363636363635
1986-01-31,1.42,11.0,9.5,1.5,-0.13636363636363635
1986-02-03,1.43,11.0,9.5,1.5,-0.13636363636363635
1986-02-04,1.44,11.5,9.5,2.0,-0.17391304347826086
1986-02-05,1.43,11.5,9.5,2.0,-0.17391304347826086
1986-02-06,1.41,11.5,9.5,2.0,-0.17391304347826086
1986-02-07,1.41,12.25,9.5,2.75,-0.22448979591836737
1986-02-10,1.4,12.25,9.5,2.75,-0.22448979591836737
1986-02-11,1.4,12.25,9.5,2.75,-0.22448979591836737
1986-02-12,1.4,12.25,9.5,2.75,-0.22448979591836737
1986-02-13,1.4,12.25,9.5,2.75,-0.22448979591836737
1986-02-14,1.4,12.25,9.5,2.75,-0.22448979591836737
1986-02-18,1.4,13.0,9.5,3.5,-0.2692307692307693
1986-02-19,1.39,13.0,9.5,3.5,-0.2692307692307693
1986-02-20,1.39,13.0,9.5,3.5,-0.2692307692307693
1986-02-21,1.39,13.0,9.5,3.5,-0.2692307692307693
1986-02-24,1.39,13.0,9.5,3.5,-0.2692307692307693
1986-02-25,1.39,13.0,9.5,3.5,-0.2692307692307693
1986-02-26,1.4,13.0,9.5,3.5,-0.2692307692307693
1986-02-27,1.41,13.0,9.5,3.5,-0.2692307692307693
1986-02-28,1.42,13.0,9.5,3.5,-0.2692307692307693
1986-03-03,1.42,13.0,9.5,3.5,-0.2692307692307693
1986-03-04,1.42,13.0,9.5,3.5,-0.2692307692307693
1986-03-05,1.41,13.0,9.5,3.5,-0.2692307692307693
1986-03-06,1.41,13.0,9.5,3.5,-0.2692307692307693
1986-03-07,1.41,13.0,9.0,4.0,-0.3076923076923077
1986-03-10,1.4,13.0,9.0,4.0,-0.3076923076923077
1986-03-11,1.4,13.0,9.0,4.0,-0.3076923076923077
1986-03-12,1.4,13.0,9.0,4.0,-0.3076923076923077
1986-03-13,1.4,13.0,9.0,4.0,-0.3076923076923077
1986-03-14,1.39,12.5,9.0,3.5,-0.28
1986-03-17,1.39,12.5,9.0,3.5,-0.28
1986-03-18,1.39,12.5,9.0,3.5,-0.28
1986-03-19,1.39,12.5,9.0,3.5,-0.28
1986-03-20,1.4,12.5,9.0,3.5,-0.28
1986-03-21,1.4,12.5,9.0,3.5,-0.28
1986-03-24,1.4,12.5,9.0,3.5,-0.28
1986-03-25,1.4,12.5,9.0,3.5,-0.28
1986-03-26,1.4,12.0,9.0,3.0,-0.25
1986-03-27,1.4,12.0,9.0,3.0,-0.25
1986-03-31,1.4,12.0,9.0,3.0,-0.25
1986-04-01,1.39,12.0,9.0,3.0,-0.25
1986-04-02,1.39,12.0,9.0,3.0,-0.25
1986-04-03,1.39,12.0,9.0,3.0,-0.25
1986-04-04,1.39,12.0,9.0,3.0,-0.25
1986-04-07,1.39,12.0,9.0,3.0,-0.25
1986-04-08,1.38,12.0,9.0,3.0,-0.25
1986-04-09,1.38,12.0,9.0,3.0,-0.25
1986-04-10,1.39,12.0,9.0,3.0,-0.25
1986-04-11,1.39,11.25,9.0,2.25,-0.19999999999999996
1986-04-14,1.4,11.25,9.0,2.25,-0.19999999999999996
1986-04-15,1.39,11.25,9.0,2.25,-0.19999999999999996
1986-04-16,1.39,11.25,9.0,2.25,-0.19999999999999996
1986-04-17,1.39,11.25,9.0,2.25,-0.19999999999999996
1986-04-18,1.39,11.25,9.0,2.25,-0.19999999999999996
1986-04-21,1.39,11.25,8.5,2.75,-0.24444444444444446
1986-04-22,1.39,11.25,8.5,2.75,-0.24444444444444446
1986-04-23,1.4,11.25,8.5,2.75,-0.24444444444444446
1986-04-24,1.39,11.25,8.5,2.75,-0.24444444444444446
1986-04-25,1.38,11.25,8.5,2.75,-0.24444444444444446
1986-04-28,1.38,11.25,8.5,2.75,-0.24444444444444446
1986-04-29,1.38,11.25,8.5,2.75,-0.24444444444444446
1986-04-30,1.37,11.25,8.5,2.75,-0.24444444444444446
1986-05-01,1.38,11.25,8.5,2.75,-0.24444444444444446
1986-05-02,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-05,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-06,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-07,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-08,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-09,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-12,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-13,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-14,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-15,1.38,10.75,8.5,2.25,-0.2093023255813954
1986-05-16,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-05-20,1.37,10.25,8.5,1.75,-0.1707317073170732
1986-05-21,1.37,10.25,8.5,1.75,-0.1707317073170732
1986-05-22,1.36,10.25,8.5,1.75,-0.1707317073170732
1986-05-23,1.37,10.25,8.5,1.75,-0.1707317073170732
1986-05-27,1.37,10.25,8.5,1.75,-0.1707317073170732
1986-05-28,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-05-29,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-05-30,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-06-02,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-03,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-04,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-05,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-06,1.4,10.25,8.5,1.75,-0.1707317073170732
1986-06-09,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-10,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-11,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-12,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-13,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-06-16,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-17,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-18,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-19,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-20,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-23,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-24,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-25,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-26,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-27,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-06-30,1.39,10.25,8.5,1.75,-0.1707317073170732
1986-07-02,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-07-07,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-07-08,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-07-09,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-07-10,1.38,10.25,8.5,1.75,-0.1707317073170732
1986-07-11,1.38,10.25,8.0,2.25,-0.2195121951219512
1986-07-14,1.38,10.25,8.0,2.25,-0.2195121951219512
1986-07-15,1.37,10.25,8.0,2.25,-0.2195121951219512
1986-07-16,1.38,10.25,8.0,2.25,-0.2195121951219512
1986-07-17,1.38,10.25,8.0,2.25,-0.2195121951219512
1986-07-18,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-07-21,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-07-22,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-07-23,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-07-24,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-07-25,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-07-28,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-07-29,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-07-30,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-07-31,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-08-01,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-08-05,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-08-06,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-08-07,1.38,9.75,8.0,1.75,-0.17948717948717952
1986-08-08,1.39,6.75,8.0,-1.25,0.18518518518518512
1986-08-11,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-12,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-13,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-14,1.39,9.25,8.0,1.25,-0.1351351351351351
1986-08-15,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-18,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-19,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-20,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-21,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-22,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-25,1.39,9.75,8.0,1.75,-0.17948717948717952
1986-08-26,1.4,9.75,7.5,2.25,-0.23076923076923073
1986-08-27,1.4,9.75,7.5,2.25,-0.23076923076923073
1986-08-28,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-08-29,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-02,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-03,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-04,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-05,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-08,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-09,1.38,9.75,7.5,2.25,-0.23076923076923073
1986-09-10,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-11,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-12,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-15,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-16,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-17,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-18,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-19,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-22,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-23,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-24,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-25,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-26,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-29,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-09-30,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-01,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-02,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-03,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-06,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-07,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-08,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-09,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-10,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-14,1.39,9.75,7.5,2.25,-0.23076923076923073
1986-10-15,1.39,9.75,7.5,2.25,-0.23076923076923073
